stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
chen,,Campinas do Sul,,-22.946066,-43.384155,,,0,,,,
wgwt,,João Bruno Lobo,,-22.957307,-43.383457,,,0,,,,
gltx,,Praça do Bandolim,,-22.955933,-43.383079,,,0,,,,
57su,,Serra Dourada,,-22.967862,-43.491577,,,0,,,,
719s,,Sede Campestre AMAERJ,,-22.966321,-43.490299,,,0,,,,
y535,,Sede Campestre AMAERJ,,-22.965818,-43.489977,,,0,,,,
n950,,Serra Dourada,,-22.967066,-43.491021,,,0,,,,
4mzr,,Haras Baruca,,-22.967855,-43.492228,,,0,,,,
csie,,Praia da Barra - Posto 6,,-23.010471,-43.342274,,,0,,,,
2vbd,,Prudência do Amaral,,-23.012392,-43.321295,,,0,,,,
fnc4,,Eugênio Lyra Neto,,-23.010367,-43.348510,,,0,,,,
nuly,,Marquês Rebelo,,-22.914976,-43.177986,,,0,,,,
4r2r,,Joaquim Silva,,-22.916329,-43.177568,,,0,,,,
s6hk,,Cordeiro da Graça,,-22.898555,-43.206066,,,0,,,,
zmv1,,Metrô Siqueira Campos,,-22.966283,-43.187512,,,0,,,,
1z95,,Metrô Vicente de Carvalho,,-22.853957,-43.313773,,,0,,,,
25f9,,Metrô Vicente de Carvalho,,-22.854108,-43.312663,,,0,,,,
t0w9,,Ayrton Senna,,-22.955297,-43.353935,,,0,,,,
spfb,,GRES Unidos da Tijuca :: Pistal Lateral,,-22.904231,-43.209513,,,0,,,,
ka7n,,Florânia,,-22.827602,-43.317552,,,0,,,,
kjmv,,INTO :: Linhas 209 e 906,,-22.894019,-43.213944,,,0,,,,
ld0u,,Condomínio Jardim Europa,,-22.988649,-43.324395,,,0,,,,
3094O00024C0,,Cais da Pitangueira,,-22.815072,-43.176664,,,0,,,,
wrrl,,Tindiba :: Linhas 380 e 390,,-22.925463,-43.370569,,,0,,,,
1014O00024C0,,Monte Alegre,,-22.919929,-43.188065,,,0,,,,
yssh,,Monte Alegre,,-22.920043,-43.187969,,,0,,,,
64uh,,Marechal José Beviláqua,,-22.924319,-43.369595,,,0,,,,
4769,,EDI Escritora Clarice Lispector,,-22.976663,-43.325604,,,0,,,,
zk98,,Engenheiro Souza Filho,,-22.985281,-43.329657,,,0,,,,
oazv,,Engenheiro Souza Filho,,-22.985311,-43.329534,,,0,,,,
q4lp,,Surumu,,-22.998980,-43.634622,,,0,,,,
yprz,,Eduardo Teixeira,,-22.998723,-43.634562,,,0,,,,
e67d,,Travessa Larrúbia,,-22.994792,-43.636309,,,0,,,,
j6wi,,Travessa Larrúbia,,-22.994763,-43.636150,,,0,,,,
8bnp,,Capoeira Grande,,-22.991839,-43.636740,,,0,,,,
8uft,,Capoeira Grande,,-22.991993,-43.636622,,,0,,,,
lodo,,Alto Maranhão,,-22.990193,-43.640101,,,0,,,,
zflv,,Alto Maranhão,,-22.990274,-43.639887,,,0,,,,
3zfv,,Travessa Diniz,,-22.992415,-43.643057,,,0,,,,
ecrb,,Pérolas,,-22.992941,-43.647872,,,0,,,,
fign,,Pérolas,,-22.992896,-43.648084,,,0,,,,
4hpu,,Travessa Diniz,,-22.992314,-43.643076,,,0,,,,
5153O00005C0,,Catruz,,-22.993590,-43.650597,,,0,,,,
3066O00011C9,,Estação Olímpica de Engenho de Dentro,,-22.896120,-43.294740,,,0,,,,
1010O00110C0,,Avenida do Exército :: Sentido Zona Sul,,-22.900934,-43.223870,,,0,,,,
3076O00129C0,,Jucari,,-22.849535,-43.321179,,,0,,,,
3043L00106C0,,Aimoré,,-22.840567,-43.281290,,,0,,,,
3043O00019C9,,Supermercados Guanabara - Penha,,-22.841068,-43.280483,,,0,,,,
ot2x,,Metrô Acari / Fazenda Botafogo,,-22.824519,-43.349418,,,0,,,,
f9ue,,Rua João Alberto Carvalho & Avenida Pastor Martin Luther King Júnior,,-22.811900,-43.360642,,,0,,,,
4r7b,,Sargento Antônio Ernesto,,-22.813429,-43.359750,,,0,,,,
u5vq,TDEE04,Terminal Deodoro :: Plataforma E4,Plataforma E4 :: Linha 883,-22.853888,-43.384240,,,0,5134BB0042T9,,,E4
2035O00028S9,1BJG,"BRS 2,3,6,7: Felipe Camarão",,-22.913750,-43.236560,,,0,,,,
r2q9,TDEF05,Terminal Deodoro :: Plataforma F5,Plataforma F5 :: Linha 653,-22.853712,-43.384084,,,0,5134BB0042T9,,,F5
zsjz,TDEE03,Terminal Deodoro :: Plataforma E3,Plataforma E3 :: Linha 853,-22.853863,-43.384310,,,0,5134BB0042T9,,,E3
5gjm,,Mansão Colina,,-22.979301,-43.504875,,,0,,,,
fbm0,,"Bandeirantes, 25179",,-22.979533,-43.504046,,,0,,,,
gvwr,,Praça Jauru,,-22.915902,-43.378862,,,0,,,,
p9qq,,"Cantagalo, 1545",,-22.929042,-43.587278,,,0,,,,
mivb,,Rodrigues Alves,,-22.898721,-43.210596,,,0,,,,
ynyf,,Ponto Final: Santo Cristo :: Cidade de Lima,,-22.899838,-43.205825,,,0,,,,
1003O00035C0,,Professor Pereira Reis,,-22.898571,-43.202755,,,0,,,,
aaq3,TIGA07,Terminal Gentileza :: Plataforma A7,Ônibus Urbanos: Linha 163,-22.899445,-43.211425,,,0,o3q2,,,A7
8y6v,TIGA09,Terminal Gentileza :: Plataforma A9,Ônibus Urbanos: Linha 301,-22.899643,-43.211189,,,0,o3q2,,,A9
dal5,TIGA10,Terminal Gentileza :: Plataforma A10,Ônibus Urbanos: Linhas 302 e SN302,-22.899788,-43.211015,,,0,o3q2,,,A10
1008O00037C0,,Escola de Enfermagem Anna Nery,,-22.909600,-43.201220,,,0,,,,
imu9,,Praça Santo Cristo,,-22.899991,-43.202346,,,0,,,,
3076O00024C2,,Supermercados Guanabara - Irajá,,-22.832239,-43.328348,,,0,,,,
3111O00002C0,,Conjunto Amarelinho,,-22.826264,-43.338943,,,0,,,,
3110O00049C9,,CEASA,,-22.826794,-43.338717,,,0,,,,
3080O00001C0,,Visconde Saboia,,-22.874870,-43.316380,,,0,,,,
glxv,TIGA01,Terminal Gentileza :: Plataforma A1,Ônibus Urbanos: Linha 108,-22.898973,-43.212002,,,0,o3q2,,,A1
dyxe,TIGA03,Terminal Gentileza :: Plataforma A3,Ônibus Urbanos: Linha 110,-22.899119,-43.211817,,,0,o3q2,,,A3
bop0,TIGB04,Terminal Gentileza :: Plataforma B4,Ônibus Urbanos: Linhas 104 e SN104,-22.899158,-43.211514,,,0,o3q2,,,B4
nsbf,TIGB12,Terminal Gentileza :: Plataforma B12,Ônibus Urbanos: Linhas 133 e SN133,-22.899904,-43.210618,,,0,o3q2,,,B12
4123O00038C0,,CMS Jorge Saldanha Bandeira de Mello,,-22.919982,-43.360245,,,0,,,,
1n2o,,Center Shopping Rio,,-22.923771,-43.361550,,,0,,,,
4132O00018P0,,Terminal Paralímpico Recreio :: Plataforma A,Ônibus Convencionais :: Plataforma A,-23.008162,-43.441028,,,0,4132BL0001T9,,,A
nvbc,TALD20,Terminal Alvorada :: Plataforma D20,"Plataforma D20 :: Linhas 553, 863, 881, 955, 957, SP553",-23.001567,-43.365937,,,0,4128BO0010T9,,,D20
5151O00177C0,,Terminal Magarça :: Linhas Alimentadoras,,-22.968440,-43.622120,,,0,,,,
4115O00124C0,,CAIC Euclides da Cunha,,-22.974384,-43.335880,,,0,,,,
1007O00012C0,,Condessa Paulo de Frontin,,-22.924940,-43.208320,,,0,,,,
4120O00098C0,,Capenha,,-22.936831,-43.351093,,,0,,,,
4120O00105C0,,Edgard Werneck,,-22.937136,-43.350953,,,0,,,,
4115O00252C0,,Ponto Final: Santa Maria,,-22.915823,-43.421700,,,0,,,,
2038O00070C0,,Largo do Verdun,,-22.923410,-43.256640,,,0,,,,
t0a6,,Visconde do Rio Branco,,-22.908436,-43.184893,,,0,,,,
2aq2,,Praça Miami,,-22.854770,-43.492762,,,0,,,,
8k09,,Comando Aéreo Leste,,-22.907379,-43.168683,,,0,,,,
y5bm,,Viaduto dos Fuzileiros,,-22.911312,-43.209475,,,0,,,,
5149O00310C9,,Praça dos Jesuítas,,-22.873300,-43.676170,,,0,,,,
1005O00371C1,,Ponto Final: Candelária :: Linhas 397 e SR397,,-22.901278,-43.180140,,,0,,,,
2029O00036C0,,Parque da Cidade,,-22.982301,-43.241299,,,0,,,,
djub,,Capuri,,-22.996211,-43.260525,,,0,,,,
ydal,,Terminal Mato Alto - Norte,,-22.993360,-43.596582,,,1,,,,
df17,,Rodrigues Caldas,,-22.929438,-43.391854,,,0,,,,
o25h,TDEE05,Terminal Deodoro :: Plataforma E5,Plataforma E5 :: Linha 855,-22.853915,-43.384170,,,0,5134BB0042T9,,,E5
qfjt,TIGB06,Terminal Gentileza :: Plataforma B6,Ônibus Urbanos: Linhas 606 e SV606,-22.899341,-43.211302,,,0,o3q2,,,B6
q5zb,TIGA11,Terminal Gentileza :: Plataforma A11,Ônibus Urbanos: Linhas 353 e SN353,-22.899929,-43.210843,,,0,o3q2,,,A11
7ryi,TIGA12,Terminal Gentileza :: Plataforma A12,Ônibus Urbanos: Linha 165,-22.900080,-43.210672,,,0,o3q2,,,A12
7uqu,TIGB08,Terminal Gentileza :: Plataforma B8,"Ônibus Urbanos: Linhas 265, SP265, SN265, SN298 e SN624",-22.899551,-43.211058,,,0,o3q2,,,B8
ey2v,TIGB03,Terminal Gentileza :: Plataforma B3,"Ônibus Urbanos: Linhas 161, SN209 e SN474",-22.899015,-43.211691,,,0,o3q2,,,B3
lkdz,,"Terminal Mato Alto: Norte :: Sentido Barra, Ilha e Pedra de Guaratiba",,-22.993567,-43.596001,,,0,ydal,,,
rsez,,Terminal Mato Alto: Norte :: Linhas 853 e SV853,,-22.993955,-43.595893,,,0,ydal,,,
xkbl,,Terminal Mato Alto: Norte :: Linha 883,,-22.993854,-43.596070,,,0,ydal,,,
p2o9,,Estação Terminal Mato Alto,,-22.993459,-43.597527,,,0,,,,
5y57,,Terminal Mato Alto: Norte :: Sentido Campo Grande,,-22.993733,-43.595990,,,0,ydal,,,
4123O00035C0,,Supermercados Guanabara - Tanque,,-22.915198,-43.361470,,,0,,,,
7uy6,,Dias da Cruz,,-22.904543,-43.295460,,,0,,,,
hi33,,Ernesto Nazareth,,-22.897799,-43.202510,,,0,,,,
3108O00063C1,,Praça Granito / Skatepark de Anchieta,,-22.833396,-43.405021,,,0,,,,
5135O00051C0,,C. F. Ivanir de Mello / Parque Radical,,-22.847289,-43.396362,,,0,,,,
1005O00234C0,,"Ponto Final: Praça da República :: Linhas 371, 383, SN624 e SV391",,-22.908392,-43.189263,,,0,,,,
h4ru,,Terminal Mato Alto: Norte :: Linhas Executivas,,-22.993350,-43.596395,,,0,ydal,,,
5144O00330C9,,Assaí Atacadista - Campo Grande,,-22.906600,-43.565530,,,0,,,,
5134O00049C0,,C. F. Ivanir de Mello / Parque Radical,,-22.846992,-43.396210,,,0,,,,
2z7m,,Canal do Anil,,-22.957326,-43.343719,,,0,,,,
4116O00040C0,,Represa dos Ciganos,,-22.956362,-43.346558,,,0,,,,
0vnu,,Represa dos Ciganos,,-22.956797,-43.345217,,,0,,,,
2017O00042C0,,Sebastião de Lacerda,,-22.937129,-43.190209,,,0,,,,
5rbo,,Ronald de Carvalho,,-22.964337,-43.177476,,,0,,,,
2024O00102C0,,Ponto Final: Lido :: Viveiros de Castro,,-22.963702,-43.176042,,,0,,,,
jx4h,,Praça Elza Pinho Osborne,,-22.925417,-43.517436,,,0,,,,
5144O00401C9,,Itauá,,-22.922240,-43.540810,,,0,,,,
epai,,Ponto Final: Guaratiba :: Cabuçu de Baixo ,,-22.947527,-43.579502,,,0,,,,
5141O00253C9,,Ponto Final: Bangu :: Linhas para Campo Grande,,-22.875840,-43.463620,,,0,,,,
1005O00171C1,,"Ponto Final: Candelária :: Linhas 393, 2310, SN388 e SR393",,-22.901639,-43.181276,,,0,,,,
4124O00052C0,,CIEP Carlos Drummond de Andrade,,-22.889644,-43.346540,,,0,,,,
3066O00050C0,,CMS Milton Fortes Magarão,,-22.896270,-43.290011,,,0,,,,
3066O00037C0,,CMS Milton Fortes Magarão,,-22.896371,-43.289273,,,0,,,,
xyr6,,Terminal Pingo d'Água :: Linhas 897 e SN897,,-22.965242,-43.647711,,,0,5151O00111C9,,,
103r,,Terminal Pingo d'Água :: Linha 871,,-22.965517,-43.647715,,,0,5151O00111C9,,,
5144O00402C9,,Praça Pedro Veloso da Silveira,,-22.920170,-43.547100,,,0,,,,
4131O00039C0,,Condomínio Reserva Atlântica,,-22.995248,-43.507913,,,0,,,,
6oh1,,Bosque dos Eucaliptos,,-22.993135,-43.507138,,,0,,,,
4122O00227C9,,Estação Terminal Taquara,,-22.923975,-43.373680,,,0,,,,
5134O00005C9,,Estação de Trem Deodoro,,-22.854904,-43.383597,,,0,,,,
3053O00027C0,,Estação de Trem Del Castilho,,-22.880698,-43.270636,,,0,,,,
2033O00243C0,,Metrô Uruguai,,-22.930695,-43.237860,,,0,,,,
v454,,Ponto Final :: Capoeira Grande,,-22.985306,-43.626776,,,0,,,,
rnxp,,Ponto Final :: Mendanha,,-22.843647,-43.534023,,,0,,,,
50m1,,Boulevard da Barra Olímpica,,-22.984524,-43.425073,,,0,,,,
kj3s,,Luís Sérgio Person,,-22.973590,-43.374686,,,0,,,,
eylv,,José Augusto Rodrigues,,-22.973610,-43.372698,,,0,,,,
fuqz,,Ponto final :: Rio das Pedras,,-22.980162,-43.326849,,,0,,,,
qrqv,,Ponto Final :: Linhas 863 e SV863,,-22.967067,-43.335606,,,0,,,,
4122O00157C0,,Condomínio Novo Horizonte do Outeiro,,-22.931990,-43.387291,,,0,,,,
t8x1,,Santo Etelberto,,-22.932325,-43.385992,,,0,,,,
d1vp,,Valentim Dunham,,-22.939615,-43.353707,,,0,,,,
kytt,,Olof Palme,,-22.984630,-43.412812,,,0,,,,
4i8f,,Célia Ribeiro da Silva Mendes,,-22.998210,-43.427866,,,0,,,,
t8yj,,Estação Tapebuias,,-23.000346,-43.430391,,,0,,,,
o27j,,Estação Catedral do Recreio,,-23.004344,-43.435010,,,0,,,,
r7yl,,Estação Tapebuias,,-23.000802,-43.430143,,,0,,,,
igaf,,Instituto de Radioproteção e Dosimetria,,-22.992143,-43.420586,,,0,,,,
9ani,,31º Batalhão da Polícia Militar,,-22.989413,-43.417006,,,0,,,,
qbpr,,Olof Palme,,-22.984879,-43.412353,,,0,,,,
24k1,,Odilon Duarte Braga,,-23.012258,-43.444062,,,0,,,,
5151O00111C9,TOPDA,Terminal Pingo d'Água,,-22.965223,-43.647432,,,1,,,,
jnxn,,Terminal Pingo d'Água :: Linhas 857 e SN857,,-22.965222,-43.647622,,,0,5151O00111C9,,,
z0ka,,Terminal Pingo d'Água :: Linha SV866,,-22.965101,-43.647617,,,0,5151O00111C9,,,
vf56,,Joaquim José Couto,,-23.013836,-43.446006,,,0,,,,
uy9j,,Zeferino de Faria,,-23.016040,-43.448588,,,0,,,,
c7ph,,Professor Nehemias Gueiros,,-23.019896,-43.453139,,,0,,,,
n3uu,,Guilherme de Almeida,,-23.020266,-43.453151,,,0,,,,
cnv9,,Pedro Moura,,-23.019051,-43.451760,,,0,,,,
6927,,Parque Marapendi,,-23.017174,-43.449630,,,0,,,,
1mj8,,Parque Marapendi,,-23.017457,-43.450265,,,0,,,,
1xw2,,Barra World,,-23.011086,-43.442264,,,0,,,,
4128O00179C0,,Centro Esportivo Waldir Pereira (DIDI),,-23.009813,-43.440861,,,0,,,,
akuo,,Gláucio Gil,,-23.021991,-43.457379,,,0,,,,
noch,,Gláucio Gil,,-23.022156,-43.457293,,,0,,,,
v56l,,Joaquim José Couto,,-23.014220,-43.446015,,,0,,,,
4115O00240C0,,"Ponto Final: Rio das Pedras :: Linhas 555, 861",,-22.973490,-43.335370,,,0,,,,
buj2,,Atílio Pifer,Sentido Pingo D'água,-22.981937,-43.698669,,,0,8jco,,,1
82g2,,Ponto Final: Copacabana :: Cassino Atlântico,,-22.986423,-43.189794,,,0,,,,
djnq,,Gurupi,,-22.920740,-43.260348,,,0,,,,
1010O00135C0,,Praça Argentina,,-22.897621,-43.227936,,,0,,,,
5134BB0042T9,TLDEO,Terminal de Integração Deodoro,,-22.853696,-43.384447,,,1,,,,
5146O00009C9,,Estação Inhoaíba / Parque Oeste,,-22.912985,-43.595321,,,0,,,,
62ie,,Largo de São Francisco da Prainha,,-22.897458,-43.183981,,,0,,,,
n39e,,Arribaça,,-22.813824,-43.227583,,,0,,,,
sdot,,Clínica da Família Assis Valente,,-22.811501,-43.227737,,,0,,,,
114y,,Nova Trento,,-22.846947,-43.375625,,,0,,,,
36fh,,Ariosto Espinheira,,-22.847407,-43.376427,,,0,,,,
j2kf,,Matricária,,-22.849243,-43.378894,,,0,,,,
9ttc,,Loasa,,-22.850079,-43.379286,,,0,,,,
5150O00027C9,,Largo do Piaí,Sentido Curral Falso,-22.968060,-43.704790,,,0,ch7g,,,2
b54b,,Conjunto Habitacional Presidente Getúlio Vargas,,-22.850541,-43.381362,,,0,,,,
5134O00002C0,,Conjunto Habitacional Presidente Getúlio Vargas,,-22.847904,-43.382307,,,0,,,,
qb7l,,Clínica da Família Assis Valente,,-22.811201,-43.226886,,,0,,,,
1010O00130C1,,Bicalho,,-22.900021,-43.211165,,,0,,,,
2033O00166C0,,Hospital São Francisco,,-22.939859,-43.248842,,,0,,,,
rmb1,,Rampa de Voô Livre da Pedra Bonita,,-22.982488,-43.276093,,,0,,,,
jwzr,,Rampa de Voô Livre da Pedra Bonita,,-22.982629,-43.276442,,,0,,,,
4130O00013C0,,Max Lameu Cavalcante,,-22.989800,-43.442465,,,0,,,,
2018O00033C0,,Largo do Machado (Linhas via Rua das Laranjeiras),,-22.931153,-43.179516,,,0,,,,
2033O00025S9,MJ2K,"BRS 1,2,5,6,I: São Francisco Xavier",,-22.920703,-43.223207,,,0,,,,
2033O00041S9,M9CH,"BRS 1,2,5,6,I: Afonso Pena",,-22.918470,-43.218070,,,0,,,,
2033O00120S9,MBHC,"BRS 1,2,5,6,I: Professor Gabizo",,-22.919350,-43.220040,,,0,,,,
5151O00052C0,,CMS Maia Bittencourt,,-22.992060,-43.592879,,,0,,,,
mi2o,,Atílio Pifer,Sentido Curral Falso,-22.981928,-43.698359,,,0,8jco,,,2
o2nt,,Terminal Mato Alto - Sul,,-22.993807,-43.597564,,,1,,,,
5141O00096C0,,Ribeiro Dantas,,-22.875235,-43.462511,,,0,,,,
knp4,,Bicalho (Linhas Municipais - Somente Desembarque),,-22.898338,-43.209827,,,0,,,,
rwme,C6SS,UPA Sepetiba,,-22.974815,-43.694295,,,1,,,,
5141O00282P0,C3WM,Ponto Final: Bangu :: Praça Horácio Hora,,-22.874900,-43.462570,,,0,,,,
9qwn,C3UX,IAPI Padre Miguel,,-22.868877,-43.450815,,,1,,,,
zloc,,IAPI Padre Miguel,Sentido Deodoro,-22.869256,-43.449743,,,0,9qwn,,,1
lc42,C3TG,Perebebui,,-22.869081,-43.444702,,,1,,,,
5140O00102C0,,Perebebui,Sentido Deodoro,-22.869597,-43.443670,,,0,lc42,,,1
q5vj,C3QF,Albert Schweitzer,,-22.869389,-43.439288,,,1,,,,
5139O00051C9,,Albert Schweitzer,Sentido Bangu,-22.868858,-43.439380,,,0,q5vj,,,2
bwah,C4MJ,Marechal Modestino,,-22.869463,-43.433242,,,1,,,,
le9b,,Marechal Modestino,Sentido Deodoro,-22.870242,-43.433138,,,0,bwah,,,1
5139O00155C9,,Fumacê,Sentido Bangu,-22.868030,-43.425640,,,0,2nqa,,,2
5138O00090C9,,Jardim Monte Alegre,Sentido Deodoro,-22.868833,-43.418975,,,0,thmj,,,1
5151O00158C0,,Jardim Guaratiba,Sentido Pingo D'água,-22.975380,-43.647920,,,0,qqp5,,,1
5151O00224C9,,Brisa II,Sentido Pingo D'água,-22.983645,-43.660812,,,0,6jy4,,,1
5149BO0005E0,TOCFA,Terminal Curral Falso,,-22.936361,-43.667395,,,1,,,,
5139O00048C9,,Marechal Modestino,Sentido Bangu,-22.868877,-43.433303,,,0,bwah,,,2
2nqa,C4PB,Fumacê,,-22.868147,-43.425568,,,1,,,,
thmj,C4PU,Jardim Monte Alegre,,-22.868743,-43.419504,,,1,,,,
70sg,C4UV,Magalhães Bastos,,-22.867789,-43.413418,,,1,,,,
x99y,,Magalhães Bastos,Sentido Bangu,-22.867613,-43.413506,,,0,70sg,,,2
1007O00017S9,2A4K,"BRS 1,2,3,4,5,I: Barão de Ubá",,-22.917470,-43.211030,,,0,,,,
qqp5,C8RH,Jardim Guaratiba,,-22.975229,-43.647993,,,1,,,,
d119,C8PY,Cabuís,,-22.985504,-43.650441,,,1,,,,
5151O00079C9,,Cabuís,Sentido Pingo d'Água,-22.985599,-43.650426,,,0,d119,,,1
6jy4,C8J6,Brisa II,,-22.983242,-43.661356,,,1,,,,
8jak,C8HB,Brisa I,,-22.978953,-43.669149,,,1,,,,
zlf5,C7YP,Santa Anastácia,,-22.978039,-43.677672,,,1,,,,
6c08,C7L6,Antônio Gomes de Oliveira,,-22.981140,-43.685976,,,1,,,,
9dju,C7H7,Paranabi,,-22.980650,-43.692990,,,1,,,,
5150O00114C9,,Paranabi,Sentido Curral Falso,-22.980586,-43.692993,,,0,9dju,,,2
8jco,C7BL,Atílio Pifer,,-22.981980,-43.698504,,,1,,,,
jidz,C6G5,José Fernandes,,-22.969962,-43.691510,,,1,,,,
trcx,C6FS,Justo de Morais,,-22.969137,-43.698981,,,1,,,,
5150O00061C9,,Justo de Morais,Sentido Pingo D'água,-22.969240,-43.698460,,,0,trcx,,,1
5144O00217C9,,DETRAN - Posto Mendanha,,-22.863183,-43.545591,,,0,,,,
5150O00025C9,,Justo de Morais,Sentido Curral Falso,-22.969080,-43.699560,,,0,trcx,,,2
ch7g,C6BZ,Largo do Piaí,,-22.967984,-43.704968,,,1,,,,
g1hi,C5ZQ,Balneário Globo,,-22.964053,-43.704103,,,1,,,,
yfu7,C5YM,Nova Sepetiba II,,-22.957636,-43.690320,,,1,,,,
5150O00033C9,,Nova Sepetiba II,Sentido Curral Falso,-22.957750,-43.690450,,,0,yfu7,,,2
cman,C5MN,Nova Sepetiba I,,-22.954005,-43.684480,,,1,,,,
f3w4,C5KR,Largo do Aarão,,-22.948151,-43.679881,,,1,,,,
3076O00006C0,,Margaridas,,-22.821350,-43.324190,,,0,,,,
5149O00279C9,,Largo do Aarão,Sentido Pingo D'água,-22.948190,-43.680040,,,0,f3w4,,,1
t5k4,C5GX,Cruz das Almas,,-22.939815,-43.673703,,,1,,,,
5149O00170C9,,Cruz das Almas,Sentido Pingo D'água,-22.939920,-43.673900,,,0,t5k4,,,1
3m5r,TIGB10,Terminal Gentileza :: Plataforma B10,Ônibus Urbanos: Linha 167,-22.899744,-43.210824,,,0,o3q2,,,B10
rm1a,,Sá Freire,,-22.892059,-43.220848,,,0,,,,
ov4g,TDEE08,Terminal Deodoro :: Plataforma E8,Plataforma E8 :: Linha 783,-22.854009,-43.383956,,,0,5134BB0042T9,,,E8
x7e3,TDEE09,Terminal Deodoro :: Plataforma E9,Plataforma E9 :: Linha 791,-22.854038,-43.383881,,,0,5134BB0042T9,,,E9
hsr0,TDEE10,Terminal Deodoro :: Plataforma E10,Plataforma E10 :: Linha 788,-22.854068,-43.383811,,,0,5134BB0042T9,,,E10
teby,TDEE11,Terminal Deodoro :: Plataforma E11,Plataforma E11 :: Linha 798,-22.854095,-43.383736,,,0,5134BB0042T9,,,E11
indd,TDEF04,Terminal Deodoro :: Plataforma F4,"Plataforma F4 :: Linhas 908, SV908 e SN908",-22.853683,-43.384151,,,0,5134BB0042T9,,,F4
33f2,TDEF06,Terminal Deodoro :: Plataforma F6,Plataforma F5 :: Linha SP918,-22.853739,-43.384017,,,0,5134BB0042T9,,,F6
jyra,TDEF09,Terminal Deodoro :: Plataforma F9,Plataforma F9 :: Linha SP795,-22.853826,-43.383814,,,0,5134BB0042T9,,,F9
94xa,TDEF10,Terminal Deodoro :: Plataforma F10,"Plataforma F10 :: Linhas 764, SN731 e SN790",-22.853853,-43.383752,,,0,5134BB0042T9,,,F10
i0a0,TDEF11,Terminal Deodoro :: Plataforma F11,Plataforma F11 :: Linha 765,-22.853878,-43.383693,,,0,5134BB0042T9,,,F11
nvcy,TDEF12,Terminal Deodoro :: Plataforma F12,Plataforma F12 :: Linha 796,-22.853900,-43.383631,,,0,5134BB0042T9,,,F12
o7du,TDEF08,Terminal Deodoro :: Plataforma F8,Plataforma F8 :: Linhas SP399 e SN779,-22.853794,-43.383881,,,0,5134BB0042T9,,,F8
kski,TDEE02,Terminal Deodoro :: Plataforma E2,Plataforma E2 :: Linha SV853,-22.853836,-43.384374,,,0,5134BB0042T9,,,E2
3hb8,TDEE06,Terminal Deodoro :: Plataforma E6,"Plataforma E6 :: Linhas SP759, SN388, SN393 e SN397",-22.853947,-43.384101,,,0,5134BB0042T9,,,E6
dxd7,TDEE07,Terminal Deodoro :: Plataforma E7,Plataforma E7 :: Linha 754,-22.853977,-43.384031,,,0,5134BB0042T9,,,E7
5149O00189C9,,Terminal Curral Falso :: Ponto Intermediário,,-22.937033,-43.667476,,,0,5149BO0005E0,,,
5151O00250C0,,Terminal Pingo d'Água :: Ponto Intermediário,,-22.964990,-43.647610,,,0,5151O00111C9,,,
z7qk,,Terminal Mato Alto: Sul :: Linhas 885 e SN885,,-22.993622,-43.597626,,,0,o2nt,,,
ghag,TAMA02,Terminal Aroldo Melodia :: Linhas sentido Ilha,Ônibus Urbanos: Linhas sentido Ilha,-22.839334,-43.239554,,,0,3105BC0001T9,,,A2
3063O00005C0,,Centro Cultural João Nogueira - Imperator,,-22.902970,-43.282502,,,0,,,,
i2lv,TAMB02,Terminal Aroldo Melodia :: Linhas sentido Centro e Zona Norte,Ônibus Urbanos: Linhas sentido Centro e Zona Norte,-22.839368,-43.239685,,,0,3105BC0001T9,,,B2
071g,TAMA01,Terminal Aroldo Melodia :: Plataforma A,Ônibus Urbanos: Plataforma A,-22.839544,-43.239374,,,0,3105BC0001T9,,,A1
3104O00008C0,,Posto CAN,,-22.833349,-43.238770,,,0,,,,
3157O00018C0,,Vila do João - Pista Lateral,,-22.874862,-43.242746,,,0,,,,
v8sf,,Terminal Mato Alto: Sul :: Linha 872,,-22.993558,-43.597540,,,0,o2nt,,,
3105O00024P0,TAMB01,Terminal Aroldo Melodia :: Plataforma B,Ônibus Urbanos: Plataforma B,-22.839556,-43.239519,,,0,3105BC0001T9,,,B1
2017O00025C0,,Laranjeiras,,-22.933140,-43.183300,,,0,,,,
3062O00008C0,,Hospital Naval Marcílio Dias,,-22.912830,-43.283450,,,0,,,,
qloe,,Terminal Curral Falso :: Linhas LECD109 (804) e 807,,-22.937080,-43.667639,,,0,5149BO0005E0,,,
2022O00026C0,,Ponto Regulador: Urca :: Linha 107,,-22.943340,-43.160810,,,0,,,,
gdn7,,Tirol :: Linhas via Geremário Dantas,,-22.939158,-43.336810,,,0,,,,
4120O00015C0,,Tirol :: Linhas via Menezes Cortes,,-22.938580,-43.336980,,,0,,,,
1003O00020C0,,Professor Pereira Reis,,-22.896005,-43.203354,,,0,,,,
2027O00024C0,,Praça José Mariano Filho,,-22.962819,-43.205095,,,0,,,,
2033O00251T9,,Terminal Prof. Carlos Manes Bandeira (Usina),,-22.946615,-43.256626,,,1,,,,
2033O00250P0,,Terminal Prof. Carlos Manes Bandeira (Usina) :: Plat. D,Plataforma D,-22.946357,-43.256559,,,0,2033O00251T9,,,D
2033O00073P0,,Terminal Prof. Carlos Manes Bandeira (Usina) :: Plat. A,Plataforma A,-22.946292,-43.256964,,,0,2033O00251T9,,,A
